M1_P1,M1_P2,M2_P1,M2_P2
1.142217894894796304e+00,5.000000000000000000e-01,-1.027982704647158574e+00,2.000000000000000000e+00
1.133329680169466114e+00,5.000000000000000000e-01,-1.025969796843894555e+00,2.000000000000000000e+00
1.121915422936100359e+00,5.000000000000000000e-01,-1.024130400820020936e+00,2.000000000000000000e+00
1.101863620160160151e+00,5.000000000000000000e-01,-1.024789541633513990e+00,2.000000000000000000e+00
1.085613277539167587e+00,5.000000000000000000e-01,-1.022171482805806386e+00,2.000000000000000000e+00
1.063661184314521391e+00,5.000000000000000000e-01,-1.022406450852001658e+00,2.000000000000000000e+00
1.043253682281387817e+00,5.000000000000000000e-01,-1.022213885114062970e+00,2.000000000000000000e+00
1.017614919827634301e+00,5.000000000000000000e-01,-1.020780987624326785e+00,2.000000000000000000e+00
9.953858047745622883e-01,5.000000000000000000e-01,-1.019306275507190440e+00,2.000000000000000000e+00
9.748123713158876047e-01,5.000000000000000000e-01,-1.016714814473245854e+00,2.000000000000000000e+00
9.571283371067564882e-01,5.000000000000000000e-01,-1.016241281669562513e+00,2.000000000000000000e+00
9.386370169696492960e-01,5.000000000000000000e-01,-1.015809511777403751e+00,2.000000000000000000e+00
9.275395122452282370e-01,5.000000000000000000e-01,-1.013403835112850482e+00,2.000000000000000000e+00
9.105267132892880255e-01,5.000000000000000000e-01,-1.012059827335095807e+00,2.000000000000000000e+00
9.032731629986734401e-01,5.000000000000000000e-01,-1.009925646419644885e+00,2.000000000000000000e+00
8.909914707522701427e-01,5.000000000000000000e-01,-1.009196125743312633e+00,2.000000000000000000e+00
8.756922803278468503e-01,5.000000000000000000e-01,-1.008908144003870300e+00,2.000000000000000000e+00
8.649460246075710845e-01,5.000000000000000000e-01,-1.006691566339754651e+00,2.000000000000000000e+00
8.513560943858347052e-01,5.000000000000000000e-01,-1.005870425640995824e+00,2.000000000000000000e+00
8.428194728392762736e-01,5.000000000000000000e-01,-1.004207637826953325e+00,2.000000000000000000e+00
8.405049152737951168e-01,5.000000000000000000e-01,-1.003628850915151638e+00,2.000000000000000000e+00
8.418802657860532390e-01,5.000000000000000000e-01,-1.001010871296790672e+00,2.000000000000000000e+00
8.425322722684279730e-01,5.000000000000000000e-01,-9.995898161094275425e-01,2.000000000000000000e+00
8.447088702543975591e-01,5.000000000000000000e-01,-9.985814742401101229e-01,2.000000000000000000e+00
8.522065465515619165e-01,5.000000000000000000e-01,-9.974431530270757573e-01,2.000000000000000000e+00
8.547149669888802759e-01,5.000000000000000000e-01,-9.967841310653818843e-01,2.000000000000000000e+00
8.700268103412340803e-01,5.000000000000000000e-01,-9.932944998531647585e-01,2.000000000000000000e+00
8.821431423015980711e-01,5.000000000000000000e-01,-9.933049002578000497e-01,2.000000000000000000e+00
8.910248753221581275e-01,5.000000000000000000e-01,-9.917334173493826954e-01,2.000000000000000000e+00
9.175531647165995341e-01,5.000000000000000000e-01,-9.908898444113680704e-01,2.000000000000000000e+00
9.377361077321189065e-01,5.000000000000000000e-01,-9.921534512362438774e-01,2.000000000000000000e+00
9.563865332410972364e-01,5.000000000000000000e-01,-9.859458211008111927e-01,2.000000000000000000e+00
9.746538787815804961e-01,5.000000000000000000e-01,-9.845434162557654689e-01,2.000000000000000000e+00
9.941619584505276830e-01,5.000000000000000000e-01,-9.828673973855659440e-01,2.000000000000000000e+00
1.011270312025732920e+00,5.000000000000000000e-01,-9.848867756946297902e-01,2.000000000000000000e+00
1.025273400646223854e+00,5.000000000000000000e-01,-9.827999250669962050e-01,2.000000000000000000e+00
1.043936816318700833e+00,5.000000000000000000e-01,-9.821347206645377748e-01,2.000000000000000000e+00
1.064559162127684866e+00,5.000000000000000000e-01,-9.779719549524145128e-01,2.000000000000000000e+00
1.087747565629651358e+00,5.000000000000000000e-01,-9.752735273948409667e-01,2.000000000000000000e+00
1.090228403514791555e+00,5.000000000000000000e-01,-9.785334914135161988e-01,2.000000000000000000e+00
1.106745910975929892e+00,5.000000000000000000e-01,-9.780138465624816924e-01,2.000000000000000000e+00
1.119085576434053930e+00,5.000000000000000000e-01,-9.750087476162788702e-01,2.000000000000000000e+00
1.128776545234938977e+00,5.000000000000000000e-01,-9.712136321686968277e-01,2.000000000000000000e+00
1.130166151332188562e+00,5.000000000000000000e-01,-9.744652779024766120e-01,2.000000000000000000e+00
1.134610998903775814e+00,5.000000000000000000e-01,-9.700600168160931069e-01,2.000000000000000000e+00
1.137072891594697932e+00,5.000000000000000000e-01,-9.693162480090632416e-01,2.000000000000000000e+00
1.133225276261756287e+00,5.000000000000000000e-01,-9.678003192882551620e-01,2.000000000000000000e+00
1.137994999247433414e+00,5.000000000000000000e-01,-9.639300312649412561e-01,2.000000000000000000e+00
1.134975414466150800e+00,5.000000000000000000e-01,-9.662597543631586960e-01,2.000000000000000000e+00
1.138968570162726124e+00,5.000000000000000000e-01,-9.618585491509991092e-01,2.000000000000000000e+00
1.130481341463723144e+00,5.000000000000000000e-01,-9.627433362073447576e-01,2.000000000000000000e+00
1.128182440128291608e+00,5.000000000000000000e-01,-9.607890681429861468e-01,2.000000000000000000e+00
1.120338476050466658e+00,5.000000000000000000e-01,-9.598142702934658876e-01,2.000000000000000000e+00
1.106677049918206368e+00,5.000000000000000000e-01,-9.567120544652851777e-01,2.000000000000000000e+00
1.092370212704960597e+00,5.000000000000000000e-01,-9.607883136597825668e-01,2.000000000000000000e+00
1.075511273227838682e+00,5.000000000000000000e-01,-9.548314679027829488e-01,2.000000000000000000e+00
1.055927319782382856e+00,5.000000000000000000e-01,-9.544134168117177630e-01,2.000000000000000000e+00
1.032394777321608670e+00,5.000000000000000000e-01,-9.553908236800214837e-01,2.000000000000000000e+00
1.012942451285513412e+00,5.000000000000000000e-01,-9.531764961174362671e-01,2.000000000000000000e+00
9.956611644324617760e-01,5.000000000000000000e-01,-9.514202919788438129e-01,2.000000000000000000e+00
9.744245705233760546e-01,5.000000000000000000e-01,-9.472649468979768006e-01,2.000000000000000000e+00
9.563819485571696255e-01,5.000000000000000000e-01,-9.494165158332481536e-01,2.000000000000000000e+00
9.433782029193671370e-01,5.000000000000000000e-01,-9.462132579134986399e-01,2.000000000000000000e+00
9.322062153497183701e-01,5.000000000000000000e-01,-9.450756560585920063e-01,2.000000000000000000e+00
9.216027843431915390e-01,5.000000000000000000e-01,-9.443942886515395152e-01,2.000000000000000000e+00
8.997141058489938059e-01,5.000000000000000000e-01,-9.415185797676645096e-01,2.000000000000000000e+00
8.977606915252525077e-01,5.000000000000000000e-01,-9.421392513185039563e-01,2.000000000000000000e+00
8.889497010886163730e-01,5.000000000000000000e-01,-9.408312537617036231e-01,2.000000000000000000e+00
8.665566550149231828e-01,5.000000000000000000e-01,-9.378377713063604793e-01,2.000000000000000000e+00
8.580936248927628629e-01,5.000000000000000000e-01,-9.370557809932387183e-01,2.000000000000000000e+00
8.481731688889971865e-01,5.000000000000000000e-01,-9.343422639805941676e-01,2.000000000000000000e+00
8.357845805901328307e-01,5.000000000000000000e-01,-9.359553173565310358e-01,2.000000000000000000e+00
8.244987400646357489e-01,5.000000000000000000e-01,-9.331196486376670540e-01,2.000000000000000000e+00
8.296413404528052427e-01,5.000000000000000000e-01,-9.311006866790719760e-01,2.000000000000000000e+00
8.258070261368957166e-01,5.000000000000000000e-01,-9.310589098904447081e-01,2.000000000000000000e+00
8.423104855410541436e-01,5.000000000000000000e-01,-9.294212039338416442e-01,2.000000000000000000e+00
8.537857288343970730e-01,5.000000000000000000e-01,-9.293157017759100524e-01,2.000000000000000000e+00
8.527643108511422376e-01,5.000000000000000000e-01,-9.255119114480905296e-01,2.000000000000000000e+00
8.590751923550355995e-01,5.000000000000000000e-01,-9.232338340454678827e-01,2.000000000000000000e+00
8.714042304194894450e-01,5.000000000000000000e-01,-9.215648245848357956e-01,2.000000000000000000e+00
8.874371415913865357e-01,5.000000000000000000e-01,-9.213822544799542547e-01,2.000000000000000000e+00
8.946166736221741189e-01,5.000000000000000000e-01,-9.212976950908943197e-01,2.000000000000000000e+00
9.153910719454591005e-01,5.000000000000000000e-01,-9.181195707276786910e-01,2.000000000000000000e+00
9.318415663115906522e-01,5.000000000000000000e-01,-9.169296213452515776e-01,2.000000000000000000e+00
9.459611334922062298e-01,5.000000000000000000e-01,-9.126256317428762532e-01,2.000000000000000000e+00
9.446106453570062289e-01,5.000000000000000000e-01,-9.128148480370643636e-01,2.000000000000000000e+00
9.568342508673818303e-01,5.000000000000000000e-01,-9.072270772022726915e-01,2.000000000000000000e+00
9.658500853819067533e-01,5.000000000000000000e-01,-9.032858936694094787e-01,2.000000000000000000e+00
9.644834704812370596e-01,5.000000000000000000e-01,-9.011930609528689962e-01,2.000000000000000000e+00
9.662064626135218326e-01,5.000000000000000000e-01,-8.948618100886668314e-01,2.000000000000000000e+00
9.676438709757140266e-01,5.000000000000000000e-01,-8.888133832518171351e-01,2.000000000000000000e+00
9.677815243401044487e-01,5.000000000000000000e-01,-8.814420324721671252e-01,2.000000000000000000e+00
9.677618088628946458e-01,5.000000000000000000e-01,-8.754560317038101447e-01,2.000000000000000000e+00
9.692953954924651283e-01,5.000000000000000000e-01,-8.671996467308483725e-01,2.000000000000000000e+00
9.710580576339674641e-01,5.000000000000000000e-01,-8.583016482223442267e-01,2.000000000000000000e+00
9.729239440902101022e-01,5.000000000000000000e-01,-8.524152591297262660e-01,2.000000000000000000e+00
9.709468931816993553e-01,5.000000000000000000e-01,-8.413837343740057095e-01,2.000000000000000000e+00
9.731100271046781991e-01,5.000000000000000000e-01,-8.322855231697636746e-01,2.000000000000000000e+00
9.726415825993862674e-01,5.000000000000000000e-01,-8.264203119068176395e-01,2.000000000000000000e+00
9.749537358565328882e-01,5.000000000000000000e-01,-8.189767460163807078e-01,2.000000000000000000e+00
9.738633062828521147e-01,5.000000000000000000e-01,-8.117349163396880840e-01,2.000000000000000000e+00
9.747781361791600929e-01,5.000000000000000000e-01,-8.049048890210588336e-01,2.000000000000000000e+00
9.758469118617576488e-01,5.000000000000000000e-01,-7.984935567601152417e-01,2.000000000000000000e+00
9.764932479916648145e-01,5.000000000000000000e-01,-7.937335489243134701e-01,2.000000000000000000e+00
9.748077922469162715e-01,5.000000000000000000e-01,-7.877461675578686373e-01,2.000000000000000000e+00
9.754056927108701869e-01,5.000000000000000000e-01,-7.842961284331756433e-01,2.000000000000000000e+00
9.749813922115382336e-01,5.000000000000000000e-01,-7.773149773507256333e-01,2.000000000000000000e+00
9.794563573307165649e-01,5.000000000000000000e-01,-7.753106186046155868e-01,2.000000000000000000e+00
9.780341429051699897e-01,5.000000000000000000e-01,-7.784040315602596127e-01,2.000000000000000000e+00
9.791767544354672559e-01,5.000000000000000000e-01,-7.742819352540123434e-01,2.000000000000000000e+00
9.788074661750916228e-01,5.000000000000000000e-01,-7.752311057528670224e-01,2.000000000000000000e+00
9.794715514095008180e-01,5.000000000000000000e-01,-7.736601220906108578e-01,2.000000000000000000e+00
9.786331063504178918e-01,5.000000000000000000e-01,-7.703659109930618420e-01,2.000000000000000000e+00
9.793166521957301640e-01,5.000000000000000000e-01,-7.759420636073560695e-01,2.000000000000000000e+00
9.820011633292506925e-01,5.000000000000000000e-01,-7.781065375731508471e-01,2.000000000000000000e+00
9.828162006827643182e-01,5.000000000000000000e-01,-7.791056195564686204e-01,2.000000000000000000e+00
9.819107154628872181e-01,5.000000000000000000e-01,-7.852435256027257005e-01,2.000000000000000000e+00
9.824640345549586762e-01,5.000000000000000000e-01,-7.878570046971141716e-01,2.000000000000000000e+00
9.838389760628749592e-01,5.000000000000000000e-01,-7.922815733274447547e-01,2.000000000000000000e+00
9.850162698095035196e-01,5.000000000000000000e-01,-7.975589588960990683e-01,2.000000000000000000e+00
9.845102781032314399e-01,5.000000000000000000e-01,-8.039385848625674180e-01,2.000000000000000000e+00
9.825949483695242126e-01,5.000000000000000000e-01,-8.105608379969641009e-01,2.000000000000000000e+00
9.848936513647426061e-01,5.000000000000000000e-01,-8.194435946810753046e-01,2.000000000000000000e+00
9.878112996027286208e-01,5.000000000000000000e-01,-8.268521844311143010e-01,2.000000000000000000e+00
9.852200078156749807e-01,5.000000000000000000e-01,-8.363056229296061961e-01,2.000000000000000000e+00
9.870530893141157280e-01,5.000000000000000000e-01,-8.463024380814014869e-01,2.000000000000000000e+00
9.890290366197020955e-01,5.000000000000000000e-01,-8.546820371702829044e-01,2.000000000000000000e+00
9.880769143945387079e-01,5.000000000000000000e-01,-8.680905746448606131e-01,2.000000000000000000e+00
9.892717335399280332e-01,5.000000000000000000e-01,-8.789363502974228970e-01,2.000000000000000000e+00
9.897773336927168097e-01,5.000000000000000000e-01,-8.888679178670435554e-01,2.000000000000000000e+00
9.895326713947376618e-01,5.000000000000000000e-01,-9.073354469257135513e-01,2.000000000000000000e+00
9.900873151164386599e-01,5.000000000000000000e-01,-9.176659706565387653e-01,2.000000000000000000e+00
9.923477908108404577e-01,5.000000000000000000e-01,-9.323434985684792009e-01,2.000000000000000000e+00
9.902001774748655505e-01,5.000000000000000000e-01,-9.472787555315445029e-01,2.000000000000000000e+00
9.921895592323806135e-01,5.000000000000000000e-01,-9.617754648972679510e-01,2.000000000000000000e+00
9.923003628632066642e-01,5.000000000000000000e-01,-9.769971088597307896e-01,2.000000000000000000e+00
9.937130946261261144e-01,5.000000000000000000e-01,-9.919225540967441246e-01,2.000000000000000000e+00
9.936785514666859331e-01,5.000000000000000000e-01,-1.004779682582954692e+00,2.000000000000000000e+00
9.934745950912737822e-01,5.000000000000000000e-01,-1.021029533547729296e+00,2.000000000000000000e+00
9.942312366039649518e-01,5.000000000000000000e-01,-1.033127095987923960e+00,2.000000000000000000e+00
9.973333199991699649e-01,5.000000000000000000e-01,-1.044776551079958704e+00,2.000000000000000000e+00
9.968622380200906630e-01,5.000000000000000000e-01,-1.054788824096382749e+00,2.000000000000000000e+00
9.957166880944215981e-01,5.000000000000000000e-01,-1.066939209163416669e+00,2.000000000000000000e+00
9.998792664095194072e-01,5.000000000000000000e-01,-1.075159783996477936e+00,2.000000000000000000e+00
9.979018144124982559e-01,5.000000000000000000e-01,-1.084384525594930704e+00,2.000000000000000000e+00
9.970804077069280735e-01,5.000000000000000000e-01,-1.090562069487345687e+00,2.000000000000000000e+00
9.964664061162058495e-01,5.000000000000000000e-01,-1.099929516002218444e+00,2.000000000000000000e+00
9.952545619518382569e-01,5.000000000000000000e-01,-1.109245450939028377e+00,2.000000000000000000e+00
9.992046978297139948e-01,5.000000000000000000e-01,-1.116592619601008307e+00,2.000000000000000000e+00
9.986934617702509787e-01,5.000000000000000000e-01,-1.126852494371612501e+00,2.000000000000000000e+00
1.000034952480915118e+00,5.000000000000000000e-01,-1.130848633700638706e+00,2.000000000000000000e+00
1.000027307309973468e+00,5.000000000000000000e-01,-1.141430418763137888e+00,2.000000000000000000e+00
1.001132004166264577e+00,5.000000000000000000e-01,-1.151506334215309790e+00,2.000000000000000000e+00
1.002476588691769699e+00,5.000000000000000000e-01,-1.158683703301161660e+00,2.000000000000000000e+00
1.002445549791411095e+00,5.000000000000000000e-01,-1.167102791967354447e+00,2.000000000000000000e+00
1.003961225778284172e+00,5.000000000000000000e-01,-1.174534600021469144e+00,2.000000000000000000e+00
1.002075301355465298e+00,5.000000000000000000e-01,-1.182736154480842572e+00,2.000000000000000000e+00
1.004668139978751595e+00,5.000000000000000000e-01,-1.190058224522418495e+00,2.000000000000000000e+00
1.002790706349169225e+00,5.000000000000000000e-01,-1.193664316769116329e+00,2.000000000000000000e+00
1.005286460418280736e+00,5.000000000000000000e-01,-1.197854359431674620e+00,2.000000000000000000e+00
1.005056055377414159e+00,5.000000000000000000e-01,-1.200304522654630279e+00,2.000000000000000000e+00
1.009809240028609612e+00,5.000000000000000000e-01,-1.203734872933065247e+00,2.000000000000000000e+00
1.005464601468140318e+00,5.000000000000000000e-01,-1.202992842678822782e+00,2.000000000000000000e+00
1.006371023483225935e+00,5.000000000000000000e-01,-1.201795983477592866e+00,2.000000000000000000e+00
1.008948256868419158e+00,5.000000000000000000e-01,-1.201935469201087958e+00,2.000000000000000000e+00
1.008887254942836931e+00,5.000000000000000000e-01,-1.197784137546126448e+00,2.000000000000000000e+00
1.008402917511225239e+00,5.000000000000000000e-01,-1.193537566187494292e+00,2.000000000000000000e+00
1.011014612803502466e+00,5.000000000000000000e-01,-1.186152462473047287e+00,2.000000000000000000e+00
1.008530253566026547e+00,5.000000000000000000e-01,-1.184589742490046671e+00,2.000000000000000000e+00
1.011549185809718532e+00,5.000000000000000000e-01,-1.177752523756909531e+00,2.000000000000000000e+00
1.010047646881096162e+00,5.000000000000000000e-01,-1.172125720373356161e+00,2.000000000000000000e+00
1.011755463325763937e+00,5.000000000000000000e-01,-1.168091837988447734e+00,2.000000000000000000e+00
1.012184727166115072e+00,5.000000000000000000e-01,-1.162915090191397161e+00,2.000000000000000000e+00
1.013200961440035464e+00,5.000000000000000000e-01,-1.161781877799665574e+00,2.000000000000000000e+00
1.011965875273286741e+00,5.000000000000000000e-01,-1.157793616850818719e+00,2.000000000000000000e+00
1.014889615608541629e+00,5.000000000000000000e-01,-1.155666196261826206e+00,2.000000000000000000e+00
1.014226052604063177e+00,5.000000000000000000e-01,-1.154721499524006489e+00,2.000000000000000000e+00
1.014798116311436793e+00,5.000000000000000000e-01,-1.159046142400967927e+00,2.000000000000000000e+00
1.013247886422825372e+00,5.000000000000000000e-01,-1.157242468433283156e+00,2.000000000000000000e+00
1.014548463988312665e+00,5.000000000000000000e-01,-1.157549266614986250e+00,2.000000000000000000e+00
1.016034788693622071e+00,5.000000000000000000e-01,-1.159356925174100716e+00,2.000000000000000000e+00
1.017981743065799582e+00,5.000000000000000000e-01,-1.162078599376996424e+00,2.000000000000000000e+00
1.017359574521121468e+00,5.000000000000000000e-01,-1.164008476523066271e+00,2.000000000000000000e+00
1.018127295633419749e+00,5.000000000000000000e-01,-1.165441948198036259e+00,2.000000000000000000e+00
1.017256603887609412e+00,5.000000000000000000e-01,-1.170785936052524789e+00,2.000000000000000000e+00
1.021131161952782085e+00,5.000000000000000000e-01,-1.174087242750102122e+00,2.000000000000000000e+00
1.018831651427513973e+00,5.000000000000000000e-01,-1.174145882150738007e+00,2.000000000000000000e+00
1.021386538299265734e+00,5.000000000000000000e-01,-1.173705867742978359e+00,2.000000000000000000e+00
1.019417745397016350e+00,5.000000000000000000e-01,-1.172401141459500806e+00,2.000000000000000000e+00
1.021615363060887960e+00,5.000000000000000000e-01,-1.168127804097259137e+00,2.000000000000000000e+00
1.022132811685896314e+00,5.000000000000000000e-01,-1.166790153711658284e+00,2.000000000000000000e+00
1.022876979771004002e+00,5.000000000000000000e-01,-1.158801971243522466e+00,2.000000000000000000e+00
1.022732017546885697e+00,5.000000000000000000e-01,-1.149808553951536361e+00,2.000000000000000000e+00
1.022469630185970813e+00,5.000000000000000000e-01,-1.137104653913366681e+00,2.000000000000000000e+00
1.026772649046124419e+00,5.000000000000000000e-01,-1.124700030300677334e+00,2.000000000000000000e+00
1.024554561709055234e+00,5.000000000000000000e-01,-1.109580833346151207e+00,2.000000000000000000e+00
1.026108124814912870e+00,5.000000000000000000e-01,-1.090607916368337094e+00,2.000000000000000000e+00
1.024620054725292162e+00,5.000000000000000000e-01,-1.076764730323963137e+00,2.000000000000000000e+00
1.028006995805130774e+00,5.000000000000000000e-01,-1.059050690192477884e+00,2.000000000000000000e+00
1.026089469949738930e+00,5.000000000000000000e-01,-1.043768816750662909e+00,2.000000000000000000e+00
1.027725291840126065e+00,5.000000000000000000e-01,-1.027735069901652531e+00,2.000000000000000000e+00
1.027926158502405318e+00,5.000000000000000000e-01,-1.012643396916060867e+00,2.000000000000000000e+00
1.034340311161592751e+00,5.000000000000000000e-01,-9.963032844395158794e-01,2.000000000000000000e+00
1.027892111039838019e+00,5.000000000000000000e-01,-9.836641633779010796e-01,2.000000000000000000e+00
1.029965862388443565e+00,5.000000000000000000e-01,-9.712340555179644896e-01,2.000000000000000000e+00
1.029112116946669042e+00,5.000000000000000000e-01,-9.610257676826532425e-01,2.000000000000000000e+00
1.030346345126943453e+00,5.000000000000000000e-01,-9.512276379128475901e-01,2.000000000000000000e+00
1.030488392891366622e+00,5.000000000000000000e-01,-9.405259782134782753e-01,2.000000000000000000e+00
1.030836241168642919e+00,5.000000000000000000e-01,-9.309032744502063750e-01,2.000000000000000000e+00
1.033531519738794646e+00,5.000000000000000000e-01,-9.260730836568749069e-01,2.000000000000000000e+00
1.032579226689031904e+00,5.000000000000000000e-01,-9.170506225755317153e-01,2.000000000000000000e+00
1.034092512716674017e+00,5.000000000000000000e-01,-9.126043349772007263e-01,2.000000000000000000e+00
1.031254012846134938e+00,5.000000000000000000e-01,-9.065083467229425596e-01,2.000000000000000000e+00
1.033609860747446207e+00,5.000000000000000000e-01,-9.016355793786222650e-01,2.000000000000000000e+00
1.028271693201981751e+00,5.000000000000000000e-01,-8.976221571817554201e-01,2.000000000000000000e+00
1.020733273157055976e+00,5.000000000000000000e-01,-8.930965412627449584e-01,2.000000000000000000e+00
1.013020754070131257e+00,5.000000000000000000e-01,-8.910293319101205700e-01,2.000000000000000000e+00
1.001105904127957968e+00,5.000000000000000000e-01,-8.896607099460472901e-01,2.000000000000000000e+00
9.905473841134552204e-01,5.000000000000000000e-01,-8.890645878588694373e-01,2.000000000000000000e+00
9.753652336004610124e-01,5.000000000000000000e-01,-8.864206246354739971e-01,2.000000000000000000e+00
9.651337252143865619e-01,5.000000000000000000e-01,-8.895014387025762526e-01,2.000000000000000000e+00
9.551146445872228385e-01,5.000000000000000000e-01,-8.885858538386633976e-01,2.000000000000000000e+00
9.458027259502804762e-01,5.000000000000000000e-01,-8.893807488259701799e-01,2.000000000000000000e+00
9.394261868661305526e-01,5.000000000000000000e-01,-8.891448024319451582e-01,2.000000000000000000e+00
9.323278248812849611e-01,5.000000000000000000e-01,-8.889081933561354676e-01,2.000000000000000000e+00
9.277577618848753538e-01,5.000000000000000000e-01,-8.900746578514278085e-01,2.000000000000000000e+00
9.192959448919010290e-01,5.000000000000000000e-01,-8.902399718313110943e-01,2.000000000000000000e+00
9.144456002646990100e-01,5.000000000000000000e-01,-8.922851620593073019e-01,2.000000000000000000e+00
9.037349081603269774e-01,5.000000000000000000e-01,-8.902651282913675024e-01,2.000000000000000000e+00
8.941577492117193104e-01,5.000000000000000000e-01,-8.895613868427526549e-01,2.000000000000000000e+00
8.822875910155664192e-01,5.000000000000000000e-01,-8.917899447729398243e-01,2.000000000000000000e+00
8.756342041386827590e-01,5.000000000000000000e-01,-8.943348393082607428e-01,2.000000000000000000e+00
8.647184609993449067e-01,5.000000000000000000e-01,-8.947324848479262238e-01,2.000000000000000000e+00
8.647232241280111698e-01,5.000000000000000000e-01,-8.939736680017189574e-01,2.000000000000000000e+00
8.683933269018466738e-01,5.000000000000000000e-01,-8.950557295582201034e-01,2.000000000000000000e+00
8.806185079285862027e-01,5.000000000000000000e-01,-8.953467845993406948e-01,2.000000000000000000e+00
8.947016327546610803e-01,5.000000000000000000e-01,-8.979202039167617500e-01,2.000000000000000000e+00
9.132170125363602287e-01,5.000000000000000000e-01,-8.979665401671771408e-01,2.000000000000000000e+00
9.366585177342185986e-01,5.000000000000000000e-01,-8.970198609208823726e-01,2.000000000000000000e+00
9.584746924529132794e-01,5.000000000000000000e-01,-8.961135660814448789e-01,2.000000000000000000e+00
9.850869719868927676e-01,5.000000000000000000e-01,-8.986830106870594692e-01,2.000000000000000000e+00
1.004418578171756948e+00,5.000000000000000000e-01,-9.001550567351543908e-01,2.000000000000000000e+00
1.030582847467206742e+00,5.000000000000000000e-01,-8.985775230919565981e-01,2.000000000000000000e+00
1.048075783732361099e+00,5.000000000000000000e-01,-8.989868858894386472e-01,2.000000000000000000e+00
1.066807054595551030e+00,5.000000000000000000e-01,-9.012322878119457537e-01,2.000000000000000000e+00
