M1_P1,M1_P2,M2_P1,M2_P2
9.292263413985187848e-01,5.000000000000000000e-01,-1.011255712517337368e+00,1.999999999999999778e+00
9.135686053617013691e-01,5.000000000000000000e-01,-1.009752263674023709e+00,1.999999999999999778e+00
8.991872041524398007e-01,5.000000000000000000e-01,-1.008248814830709605e+00,1.999999999999999778e+00
8.863483468792189290e-01,5.000000000000000000e-01,-1.006745365987395946e+00,1.999999999999999778e+00
8.750248466460935903e-01,5.000000000000000000e-01,-1.005241917144081842e+00,1.999999999999999778e+00
8.651381100431546622e-01,5.000000000000000000e-01,-1.003738468300767961e+00,1.999999999999999778e+00
8.568268056643398856e-01,4.999999999999998890e-01,-1.002235019457454079e+00,1.999999999999999778e+00
8.503162512792670213e-01,5.000000000000000000e-01,-1.000731570614140198e+00,1.999999999999999778e+00
8.456896793337450591e-01,5.000000000000000000e-01,-9.992281217708263164e-01,1.999999999999999778e+00
8.429358177242118888e-01,5.000000000000000000e-01,-9.977246729275124348e-01,1.999999999999999778e+00
8.421632664573026616e-01,5.000000000000000000e-01,-9.962212240841985533e-01,1.999999999999999778e+00
8.437026086672800851e-01,5.000000000000000000e-01,-9.947177752408846718e-01,1.999999999999999778e+00
8.479571708576828515e-01,4.999999999999999445e-01,-9.932143263975707903e-01,1.999999999999999778e+00
8.550913331385672222e-01,5.000000000000000000e-01,-9.917108775542569088e-01,1.999999999999999778e+00
8.648651037970076505e-01,5.000000000000000000e-01,-9.902074287109429163e-01,1.999999999999999778e+00
8.768202540943919043e-01,5.000000000000000000e-01,-9.887039798676291458e-01,1.999999999999999778e+00
8.905792816549525925e-01,4.999999999999999445e-01,-9.872005310243151532e-01,1.999999999999999778e+00
9.058720446299756146e-01,4.999999999999999445e-01,-9.856970821810012717e-01,1.999999999999999778e+00
9.223651266064156751e-01,4.999999999999999445e-01,-9.841936333376873902e-01,1.999999999999999778e+00
9.396613185617873620e-01,5.000000000000001110e-01,-9.826901844943735087e-01,1.999999999999999778e+00
9.574583410461114941e-01,5.000000000000001110e-01,-9.811867356510596272e-01,1.999999999999999778e+00
9.755809561070903912e-01,5.000000000000001110e-01,-9.796832868077457457e-01,1.999999999999999778e+00
9.938610631894392311e-01,4.999999999999998890e-01,-9.781798379644318642e-01,2.000000000000000000e+00
1.012015499552126441e+00,5.000000000000000000e-01,-9.766763891211179827e-01,2.000000000000000000e+00
1.029601689494201944e+00,5.000000000000000000e-01,-9.751729402778041012e-01,2.000000000000000000e+00
1.046140984784432293e+00,4.999999999999998890e-01,-9.736694914344902196e-01,2.000000000000000000e+00
1.061408817319423159e+00,5.000000000000000000e-01,-9.721660425911763381e-01,2.000000000000000000e+00
1.075614379176009772e+00,5.000000000000000000e-01,-9.706625937478622346e-01,2.000000000000000000e+00
1.089195813862333884e+00,5.000000000000001110e-01,-9.691591449045483531e-01,2.000000000000000000e+00
1.102385835077262621e+00,5.000000000000001110e-01,-9.676556960612344715e-01,2.000000000000000000e+00
1.115009474698078762e+00,5.000000000000001110e-01,-9.661522472179205900e-01,2.000000000000000000e+00
1.126705036972678986e+00,5.000000000000000000e-01,-9.646487983746067085e-01,2.000000000000000000e+00
1.137211658264140501e+00,5.000000000000000000e-01,-9.631453495312928270e-01,2.000000000000000000e+00
1.146283326405014735e+00,5.000000000000000000e-01,-9.616419006879789455e-01,2.000000000000000000e+00
1.153355012172978533e+00,5.000000000000000000e-01,-9.601384518446648419e-01,2.000000000000000000e+00
1.157515220679716128e+00,4.999999999999999445e-01,-9.586350030013509604e-01,2.000000000000000000e+00
1.157993575850382539e+00,5.000000000000000000e-01,-9.571315541580371899e-01,2.000000000000000000e+00
1.154701655945071792e+00,5.000000000000000000e-01,-9.556281053147233084e-01,2.000000000000000000e+00
1.148209050519288343e+00,5.000000000000000000e-01,-9.541246564714094269e-01,2.000000000000000000e+00
1.139162354723787907e+00,5.000000000000000000e-01,-9.526212076280956564e-01,2.000000000000000000e+00
1.127863990930934923e+00,5.000000000000000000e-01,-9.511177587847816639e-01,2.000000000000000000e+00
1.114489920540877810e+00,5.000000000000000000e-01,-9.496143099414677824e-01,2.000000000000000000e+00
1.099504298101484645e+00,4.999999999999999445e-01,-9.481108610981539009e-01,2.000000000000000000e+00
1.083597400065662519e+00,4.999999999999998890e-01,-9.466074122548400194e-01,2.000000000000000000e+00
1.067220741812002549e+00,5.000000000000000000e-01,-9.451039634115259158e-01,2.000000000000000000e+00
1.050388680358874005e+00,5.000000000000000000e-01,-9.436005145682120343e-01,2.000000000000000000e+00
1.033049029691955001e+00,4.999999999999999445e-01,-9.420970657248981528e-01,2.000000000000000000e+00
1.015503280237202155e+00,4.999999999999999445e-01,-9.405936168815842713e-01,2.000000000000000000e+00
9.982646968836887957e-01,4.999999999999999445e-01,-9.390901680382703898e-01,2.000000000000000000e+00
9.815835328068192034e-01,5.000000000000000000e-01,-9.375867191949565083e-01,2.000000000000000000e+00
9.653556356932336824e-01,5.000000000000000000e-01,-9.360832703516426267e-01,2.000000000000000000e+00
9.494878684678290659e-01,4.999999999999998890e-01,-9.345798215083285232e-01,2.000000000000000000e+00
9.341307553927489238e-01,4.999999999999999445e-01,-9.330763726650148637e-01,2.000000000000000000e+00
9.195354337881987972e-01,5.000000000000000000e-01,-9.315729238217009822e-01,2.000000000000000000e+00
9.058664041229029795e-01,5.000000000000000000e-01,-9.300694749783871007e-01,2.000000000000000000e+00
8.932356988631499073e-01,5.000000000000000000e-01,-9.285660261350732192e-01,2.000000000000000000e+00
8.818910845328365999e-01,5.000000000000000000e-01,-9.270625772917591156e-01,2.000000000000000000e+00
8.722993683373634344e-01,5.000000000000000000e-01,-9.255591284484452341e-01,2.000000000000000000e+00
8.649267223775923830e-01,5.000000000000000000e-01,-9.240556796051314636e-01,2.000000000000000000e+00
8.599175333884062633e-01,5.000000000000000000e-01,-9.225522307618175821e-01,2.000000000000000000e+00
8.570485402453307255e-01,5.000000000000000000e-01,-9.210487819185037006e-01,2.000000000000000000e+00
8.558993918234619747e-01,5.000000000000000000e-01,-9.195453087855763874e-01,2.000000000000000000e+00
8.559636401719000753e-01,5.000000000000000000e-01,-9.180417553322178792e-01,2.000000000000000000e+00
8.568111213907757540e-01,5.000000000000000000e-01,-9.165379810730883703e-01,2.000000000000000000e+00
8.584220590104976178e-01,5.000000000000000000e-01,-9.150336577379943881e-01,2.000000000000000000e+00
8.612971446350607962e-01,5.000000000000000000e-01,-9.135280673207327728e-01,2.000000000000000000e+00
8.661079289173497786e-01,5.000000000000000000e-01,-9.120197364807780538e-01,2.000000000000000000e+00
8.733450919318000993e-01,5.000000000000000000e-01,-9.105058250391016017e-01,2.000000000000000000e+00
8.832718786260524979e-01,5.000000000000000000e-01,-9.089811846823587782e-01,2.000000000000000000e+00
8.958546798518253196e-01,4.999999999999999445e-01,-9.074370335059693815e-01,2.000000000000000000e+00
9.105419251330103547e-01,4.999999999999998890e-01,-9.058592651571628629e-01,2.000000000000000000e+00
9.262718123959796657e-01,5.000000000000000000e-01,-9.042265277915367827e-01,2.000000000000000000e+00
9.417551111968691657e-01,5.000000000000000000e-01,-9.025083466886966166e-01,2.000000000000000000e+00
9.556677044406416410e-01,4.999999999999998890e-01,-9.006636836735528728e-01,2.000000000000000000e+00
9.668186812481196490e-01,5.000000000000000000e-01,-8.986403778497582540e-01,2.000000000000000000e+00
9.745335385299368491e-01,5.000000000000000000e-01,-8.963758621581059405e-01,2.000000000000000000e+00
9.801562474668410463e-01,5.000000000000000000e-01,-8.937993997665178991e-01,2.000000000000000000e+00
9.829401388675962359e-01,5.000000000000000000e-01,-8.909082767598831554e-01,1.999999999999999778e+00
9.840427428397312548e-01,5.000000000000000000e-01,-8.876043934377638722e-01,1.999999999999999556e+00
9.843378921721118724e-01,5.000000000000000000e-01,-8.838294472114273104e-01,2.000000000000000444e+00
9.843218555181159068e-01,5.000000000000000000e-01,-8.795408074492944150e-01,2.000000000000000444e+00
9.842104100544469825e-01,5.000000000000000000e-01,-8.747168860218724751e-01,1.999999999999999556e+00
9.840758705020589137e-01,5.000000000000000000e-01,-8.693602719733748430e-01,2.000000000000000000e+00
9.839369698760556116e-01,5.000000000000000000e-01,-8.634980929126495619e-01,2.000000000000000000e+00
9.837974535654669950e-01,5.000000000000000000e-01,-8.571798879698642182e-01,2.000000000000000000e+00
9.836579372548782674e-01,5.000000000000000000e-01,-8.504740123265146501e-01,2.000000000000000000e+00
9.835184209442894288e-01,5.000000000000000000e-01,-8.434637667218735091e-01,2.000000000000000000e+00
9.833789046337005901e-01,5.000000000000000000e-01,-8.362439499837338586e-01,2.000000000000000000e+00
9.832393883231118625e-01,5.000000000000000000e-01,-8.289177893029289201e-01,1.999999999999999556e+00
9.830998720125232460e-01,5.000000000000000000e-01,-8.215937871281989713e-01,2.000000000000000000e+00
9.829603557019344073e-01,5.000000000000000000e-01,-8.143821441779627301e-01,2.000000000000000000e+00
9.828208393913454577e-01,5.000000000000000000e-01,-8.073908094007538061e-01,2.000000000000000000e+00
9.826813230807568411e-01,5.000000000000000000e-01,-8.007214791348430394e-01,1.999999999999999556e+00
9.825418067701680025e-01,5.000000000000000000e-01,-7.944658870423735308e-01,1.999999999999999778e+00
9.824022904595790529e-01,5.000000000000000000e-01,-7.887026920244663009e-01,2.000000000000000000e+00
9.822627741489904363e-01,5.000000000000000000e-01,-7.834953779026179177e-01,2.000000000000000000e+00
9.821232578384018197e-01,5.000000000000000000e-01,-7.788920042233257179e-01,2.000000000000000000e+00
9.819837415278128701e-01,5.000000000000000000e-01,-7.749277154313074512e-01,2.000000000000000000e+00
9.818442252172240314e-01,5.000000000000000000e-01,-7.716304558298835437e-01,2.000000000000000000e+00
9.817047089066354149e-01,5.000000000000000000e-01,-7.690290233339153181e-01,1.999999999999999778e+00
9.815651925960465762e-01,5.000000000000000000e-01,-7.671610202176236681e-01,2.000000000000000000e+00
9.814256762854577376e-01,5.000000000000000000e-01,-7.660774256157901752e-01,1.999999999999999778e+00
9.812861599748688990e-01,5.000000000000000000e-01,-7.658412718819369580e-01,2.000000000000000000e+00
9.811466436642802824e-01,5.000000000000000000e-01,-7.665202434170483858e-01,2.000000000000000000e+00
9.810071273536914438e-01,5.000000000000000000e-01,-7.681758592916653194e-01,2.000000000000000000e+00
9.808676110431026052e-01,5.000000000000000000e-01,-7.708536539334529536e-01,2.000000000000000000e+00
9.807280947325138776e-01,5.000000000000000000e-01,-7.745782970908802190e-01,2.000000000000000444e+00
9.805885784219251500e-01,5.000000000000000000e-01,-7.793549978473952589e-01,1.999999999999999556e+00
9.804490621113363114e-01,5.000000000000000000e-01,-7.851751904089111500e-01,2.000000000000000000e+00
9.803095458007474727e-01,5.000000000000000000e-01,-7.920222734492260441e-01,2.000000000000000000e+00
9.801700294901587451e-01,5.000000000000000000e-01,-7.998733400493741597e-01,2.000000000000000000e+00
9.800305131795700175e-01,5.000000000000000000e-01,-8.086953096052805767e-01,2.000000000000000444e+00
9.798909968689810679e-01,5.000000000000000000e-01,-8.184372692807433403e-01,2.000000000000000000e+00
9.797514805583923403e-01,5.000000000000000000e-01,-8.290232569069280189e-01,2.000000000000000000e+00
9.796119642478037237e-01,5.000000000000000000e-01,-8.403498401406243046e-01,2.000000000000000000e+00
9.794724479372147741e-01,5.000000000000000000e-01,-8.522906366474198858e-01,2.000000000000000000e+00
9.793329316266259355e-01,5.000000000000000000e-01,-8.647066417016378015e-01,2.000000000000000000e+00
9.791934153160374299e-01,5.000000000000000000e-01,-8.774587151075832203e-01,1.999999999999999778e+00
9.790538990054484803e-01,5.000000000000000000e-01,-8.904181762220004792e-01,2.000000000000000000e+00
9.789143826948598637e-01,5.000000000000000000e-01,-9.034732469940913724e-01,1.999999999999999778e+00
9.787748663842710251e-01,5.000000000000000000e-01,-9.165318525269373628e-01,1.999999999999999556e+00
9.786353500736822975e-01,5.000000000000000000e-01,-9.295232854884601936e-01,2.000000000000000000e+00
9.784958337630934588e-01,5.000000000000000000e-01,-9.424012792996443455e-01,2.000000000000000000e+00
9.783563174525046202e-01,5.000000000000000000e-01,-9.551492157756380497e-01,1.999999999999999778e+00
9.782168011419158926e-01,5.000000000000000000e-01,-9.677857565592268285e-01,2.000000000000000444e+00
9.780772848313270540e-01,5.000000000000000000e-01,-9.803676359011446184e-01,2.000000000000000000e+00
9.779377685207384374e-01,5.000000000000000000e-01,-9.929865002053606116e-01,1.999999999999999556e+00
9.777982522101494878e-01,5.000000000000000000e-01,-1.005758308261079925e+00,1.999999999999999778e+00
9.776587358995607602e-01,5.000000000000000000e-01,-1.018806042996145189e+00,2.000000000000000000e+00
9.775192195889720326e-01,5.000000000000000000e-01,-1.032238456793115988e+00,2.000000000000000000e+00
9.773797032783830829e-01,5.000000000000000000e-01,-1.046128767298098783e+00,2.000000000000000000e+00
9.772401869677944664e-01,5.000000000000000000e-01,-1.060497438832699535e+00,2.000000000000000444e+00
9.771006706572056277e-01,5.000000000000000000e-01,-1.075302376333101995e+00,1.999999999999999556e+00
9.769611543466169001e-01,5.000000000000000000e-01,-1.090438161592589772e+00,2.000000000000000444e+00
9.768216380360280615e-01,5.000000000000000000e-01,-1.105743848544202379e+00,2.000000000000000000e+00
9.766821217254392229e-01,5.000000000000000000e-01,-1.121017049612337280e+00,2.000000000000000000e+00
9.765426054148504953e-01,5.000000000000000000e-01,-1.136031220116808793e+00,2.000000000000000000e+00
9.764030891042618787e-01,5.000000000000000000e-01,-1.150553300137081347e+00,1.999999999999999556e+00
9.762635727936730401e-01,5.000000000000000000e-01,-1.164359777140324237e+00,2.000000000000000000e+00
9.761240564830840905e-01,5.000000000000000000e-01,-1.177250183616942447e+00,2.000000000000000000e+00
9.759845401724954739e-01,5.000000000000000000e-01,-1.189057657643208588e+00,2.000000000000000000e+00
9.758450238619066353e-01,5.000000000000000000e-01,-1.199656402313477255e+00,2.000000000000000000e+00
9.757055075513177966e-01,5.000000000000000000e-01,-1.208965763874402466e+00,2.000000000000000000e+00
9.755659912407290690e-01,5.000000000000000000e-01,-1.216950315455454401e+00,2.000000000000000000e+00
9.754264749301403414e-01,5.000000000000000000e-01,-1.223614994832624481e+00,2.000000000000000000e+00
9.752869586195515028e-01,5.000000000000000000e-01,-1.228994417710677967e+00,1.999999999999999778e+00
9.751474423089626642e-01,5.000000000000000000e-01,-1.233136437254886530e+00,2.000000000000000000e+00
9.750079259983740476e-01,5.000000000000000000e-01,-1.236081929612193875e+00,1.999999999999999556e+00
9.748684096877852090e-01,5.000000000000000000e-01,-1.237845005898646322e+00,2.000000000000000444e+00
9.747288933771963704e-01,5.000000000000000000e-01,-1.238399141146836469e+00,2.000000000000000000e+00
9.745893770666076428e-01,5.000000000000000000e-01,-1.237673930678465650e+00,2.000000000000000000e+00
9.744498607560189152e-01,5.000000000000000000e-01,-1.235564153441208735e+00,2.000000000000000000e+00
9.743103444454300766e-01,5.000000000000000000e-01,-1.231948695494073043e+00,2.000000000000000000e+00
9.741708281348412379e-01,5.000000000000000000e-01,-1.226713654666553355e+00,1.999999999999999556e+00
9.740313118242525103e-01,5.000000000000000000e-01,-1.219773251042714168e+00,2.000000000000000444e+00
9.738917955136637827e-01,5.000000000000000000e-01,-1.211084208328307765e+00,1.999999999999999556e+00
9.737522792030749441e-01,5.000000000000000000e-01,-1.200652635205733176e+00,2.000000000000000000e+00
9.736127628924859945e-01,5.000000000000000000e-01,-1.188535058779296660e+00,2.000000000000000000e+00
9.734732465818974889e-01,5.000000000000000000e-01,-1.174835859664683069e+00,1.999999999999999778e+00
9.733337302713086503e-01,5.000000000000000000e-01,-1.159702235856259867e+00,1.999999999999999556e+00
9.731942139607197007e-01,5.000000000000000000e-01,-1.143316441533850814e+00,2.000000000000000000e+00
9.730546976501311951e-01,5.000000000000000000e-01,-1.125884745720413527e+00,2.000000000000000000e+00
9.729151813395424675e-01,5.000000000000000000e-01,-1.107623521729230065e+00,2.000000000000000000e+00
9.727756650289535179e-01,5.000000000000000000e-01,-1.088744199308139926e+00,1.999999999999999556e+00
9.726361487183646792e-01,5.000000000000000000e-01,-1.069439440683380260e+00,2.000000000000000000e+00
9.724966324077760627e-01,5.000000000000000000e-01,-1.049872580304961334e+00,1.999999999999999778e+00
9.723571160971871130e-01,5.000000000000000000e-01,-1.030171675615283000e+00,1.999999999999999778e+00
9.722175997865982744e-01,5.000000000000000000e-01,-1.010429115088705032e+00,2.000000000000000444e+00
9.720780834760096578e-01,5.000000000000000000e-01,-9.907076285667165694e-01,2.000000000000000888e+00
9.719385671654209302e-01,5.000000000000000000e-01,-9.710531158289301690e-01,2.000000000000000000e+00
9.717990508548320916e-01,5.000000000000000000e-01,-9.515134028749424600e-01,2.000000000000000000e+00
9.716595345442432530e-01,5.000000000000000000e-01,-9.321600553497128017e-01,2.000000000000000444e+00
9.715200182336544144e-01,5.000000000000000000e-01,-9.131086629488525119e-01,2.000000000000000000e+00
9.713805019230656868e-01,5.000000000000000000e-01,-8.945325514874715722e-01,2.000000000000000000e+00
9.712409856124768481e-01,5.000000000000000000e-01,-8.766660170914025718e-01,2.000000000000000444e+00
9.711014693018881205e-01,5.000000000000000000e-01,-8.597954254356821036e-01,1.999999999999999556e+00
9.709619529912995040e-01,5.000000000000000000e-01,-8.442390037671952951e-01,2.000000000000000000e+00
9.708224366807106653e-01,5.000000000000000000e-01,-8.303181866979515435e-01,1.999999999999999778e+00
9.706829203701217157e-01,5.000000000000000000e-01,-8.183247050467786776e-01,1.999999999999999556e+00
9.705434040595330991e-01,5.000000000000000000e-01,-8.084882375917756825e-01,1.999999999999999778e+00
9.704038877489442605e-01,5.000000000000000000e-01,-8.009493523793653758e-01,2.000000000000000000e+00
9.702643714383553109e-01,5.000000000000000000e-01,-7.957415354414827391e-01,2.000000000000000000e+00
9.701248551277668053e-01,5.000000000000000000e-01,-7.927843917798089723e-01,2.000000000000000000e+00
9.699853388171780777e-01,5.000000000000000000e-01,-7.918880647126383954e-01,2.000000000000000000e+00
9.698458225065891281e-01,5.000000000000000000e-01,-7.927672953128406252e-01,2.000000000000000000e+00
9.697063061960004005e-01,5.000000000000000000e-01,-7.950628495641893778e-01,1.999999999999999778e+00
9.695667898854116729e-01,5.000000000000000000e-01,-7.983681209440406379e-01,2.000000000000000000e+00
9.694272735748228342e-01,5.000000000000000000e-01,-8.022591322192488272e-01,2.000000000000000444e+00
9.692877572642341066e-01,5.000000000000000000e-01,-8.063248421597792870e-01,2.000000000000000000e+00
9.691482409536452680e-01,5.000000000000000000e-01,-8.101954796568708872e-01,2.000000000000000000e+00
9.690087246430564294e-01,5.000000000000000000e-01,-8.135652061585828543e-01,2.000000000000000000e+00
9.688692083324677018e-01,5.000000000000000000e-01,-8.162070044755116438e-01,2.000000000000000000e+00
9.687296920218789742e-01,5.000000000000000000e-01,-8.179795446942526027e-01,2.000000000000000000e+00
9.685901757112901356e-01,5.000000000000000000e-01,-8.188273738341800279e-01,2.000000000000000000e+00
9.684506594007014080e-01,5.000000000000000000e-01,-8.187759970586198088e-01,2.000000000000000000e+00
9.683111430901125694e-01,5.000000000000000000e-01,-8.179225244086284485e-01,1.999999999999999556e+00
9.681695436959771861e-01,5.000000000000000000e-01,-8.164218894213541855e-01,1.999999999999999778e+00
9.680144568231144886e-01,5.000000000000000000e-01,-8.144691772990240164e-01,2.000000000000000444e+00
9.677917126035902040e-01,5.000000000000000000e-01,-8.122798207696639849e-01,2.000000000000000444e+00
9.673050012855319846e-01,5.000000000000000000e-01,-8.100699822518225846e-01,2.000000000000000000e+00
9.660218753576474970e-01,5.000000000000000000e-01,-8.080388150118337220e-01,2.000000000000000000e+00
9.628962637231938126e-01,5.000000000000000000e-01,-8.063533430113368761e-01,2.000000000000000000e+00
9.565559423209801793e-01,5.000000000000000000e-01,-8.051365062095022784e-01,2.000000000000000000e+00
9.461525365286613809e-01,5.000000000000000000e-01,-8.036328104111629678e-01,2.000000000000000000e+00
9.386874901493532652e-01,5.000000000000000000e-01,-8.026627195235027656e-01,2.000000000000000000e+00
9.303519794949252075e-01,4.999999999999998890e-01,-8.022136608351609910e-01,2.000000000000000000e+00
9.226167486997264300e-01,5.000000000000000000e-01,-8.022332791352856374e-01,2.000000000000000000e+00
9.159431625382794540e-01,5.000000000000000000e-01,-8.026440125300478012e-01,2.000000000000000000e+00
9.099237048477215595e-01,4.999999999999999445e-01,-8.033587678311373548e-01,2.000000000000000000e+00
9.037189285169688890e-01,5.000000000000001110e-01,-8.042941934287379802e-01,2.000000000000000000e+00
8.962946672503885326e-01,5.000000000000000000e-01,-8.053794192568459742e-01,2.000000000000000000e+00
8.869903208450987675e-01,5.000000000000000000e-01,-8.065598540713688758e-01,2.000000000000000000e+00
8.761293873037957480e-01,5.000000000000000000e-01,-8.077969873805992407e-01,2.000000000000000000e+00
8.648889980936889099e-01,5.000000000000000000e-01,-8.090657760027075707e-01,2.000000000000000000e+00
8.547540447407153685e-01,5.000000000000000000e-01,-8.103511425750734576e-01,2.000000000000000000e+00
8.471453295266535566e-01,4.999999999999999445e-01,-8.116446579901468450e-01,2.000000000000000000e+00
8.428657530288951039e-01,4.999999999999998890e-01,-8.129419368054947581e-01,2.000000000000000000e+00
8.414019840487839685e-01,5.000000000000000000e-01,-8.142408517757329101e-01,2.000000000000000000e+00
8.411952416340936489e-01,4.999999999999999445e-01,-8.155404389447118430e-01,2.000000000000000000e+00
8.410059935503360062e-01,5.000000000000001110e-01,-8.168402889654935439e-01,2.000000000000000000e+00
8.408305024839100028e-01,4.999999999999999445e-01,-8.181401389862752449e-01,2.000000000000000000e+00
8.415302801149583400e-01,5.000000000000000000e-01,-8.194399890070570569e-01,2.000000000000000000e+00
8.441621693139982341e-01,5.000000000000000000e-01,-8.207398390278386469e-01,2.000000000000000000e+00
8.498564566895752126e-01,5.000000000000000000e-01,-8.220396890486203478e-01,2.000000000000000000e+00
8.595895702478855149e-01,5.000000000000000000e-01,-8.233395390694020488e-01,2.000000000000000000e+00
8.733270193544256932e-01,4.999999999999998890e-01,-8.246393890901837498e-01,2.000000000000000000e+00
8.895779100875846890e-01,5.000000000000000000e-01,-8.259392391109653397e-01,2.000000000000000000e+00
9.062734366837719158e-01,5.000000000000000000e-01,-8.272390891317469297e-01,2.000000000000000000e+00
9.220776949195960137e-01,5.000000000000000000e-01,-8.285389391525286307e-01,2.000000000000000000e+00
9.369086822979313389e-01,5.000000000000000000e-01,-8.298387891733103316e-01,2.000000000000000000e+00
9.517131558019263915e-01,5.000000000000001110e-01,-8.311386391940920326e-01,2.000000000000000000e+00
9.680271344808619727e-01,5.000000000000000000e-01,-8.324384892148737336e-01,2.000000000000000000e+00
9.874144137735193505e-01,5.000000000000000000e-01,-8.337383392356555456e-01,2.000000000000000000e+00
