M1_P1,M1_P2,M2_P1,M2_P2
8.083434933954131152e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.606048038294731306e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.306314252389239705e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.203034219453148035e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.306846916342518483e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.831443078352162468e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.694438163118710650e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.860167953500983629e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.990002855876406684e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.400041102854229669e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.974717991733558442e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.522987248801945137e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.812774728143771608e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.011007456756926715e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.914404313414846293e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.069583740588321286e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.092861955879313340e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.097903954163056861e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.096205714751715909e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.108079826827897074e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.117701423942292882e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.130403624736997292e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.138853118196365921e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.129762409756540853e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.120491142727967127e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.159079310684016928e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.170459093983097221e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.184865101627259998e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.045461938528470691e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.059588092813146032e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.167280240324322094e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.230925263726338148e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.170224425742812491e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.113353408221195107e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.146842761128309185e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.010138649457256621e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.111697789206647746e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.003669846803427301e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.078966355774713559e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.686123474258055976e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.644720629761679431e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.587038121464951379e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.032962114840896728e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.462651461365481076e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.676788049103270062e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.157308749855433971e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.235931517462789841e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.415963142788279727e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.820404240389639883e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.816054430126906150e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.418082489634541865e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
7.955514205830620522e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.316986315378473993e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
7.705893767743337008e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
7.936707859753996397e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.875370579677919203e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.667442744288103018e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.653278835691917692e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.965532888522284027e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.784543868924477028e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.527417897308089190e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.160571974659122096e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
8.980495201449261167e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.474340026307156437e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.034470169296844544e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
9.089019579247163971e-01,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.003288973376007309e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.617220134708295287e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.274631572112478350e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.707889714979980322e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.410225083163346049e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.133538745959735028e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.082161708514880916e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.727210016180335650e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.997591708404243382e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.292801342241236107e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.017244040041257014e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.258808968371549319e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.335428455830263816e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.269975543521215222e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.764068160567278998e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.047075540050545372e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.975848795803954783e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.602586471331795881e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.135385506544210443e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.257540093193520558e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.882917517231695648e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.892640918467729305e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.126082988022219622e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-6.930244797320820327e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.411111875960454398e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.291583586236709547e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.651319363357953485e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.033500413573585686e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.167969925764146710e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.554261648638755711e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.023226968492565225e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-6.856833079630761940e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.798110000629427940e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.614558775009370173e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-6.759726765447719998e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.271754249892638633e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-6.612912032997815270e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.292809480837723957e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.059901468776502265e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.319057624759486069e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.689345422147179976e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.187645528117011073e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.883762010853286872e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.893044627704336236e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.111046011796610999e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.091904889153873626e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.214533478377756603e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.434866790866452302e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.815432261895102872e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.397331250402474190e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.506613504223383471e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.166303053751126528e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.118679702553146305e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.069847602210448834e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.539564133295937998e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.163482869773419415e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.031613019230022799e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.065751914525482569e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.629861517656725933e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.187375136992153690e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.182699038849562401e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.159150276744393304e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.193737972786545143e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.199419024721289917e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.200003601665581954e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.185989387729056821e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.068287465766630806e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.051514703652899563e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.096909107860668087e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.482383375966267236e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.143796766486791183e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.175582084414900086e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.154228925101400183e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.210963542917111946e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.179576373125965194e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.425076541168161404e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.484852775077394327e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.460176997449154523e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.127733759861714091e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.157921166658004042e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.641210040273449300e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.067930697424045894e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.445672770193562551e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.527292077123560965e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.494094889023832362e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.409345168968621831e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.153791541594113568e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.288483156268262819e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.296992539525322563e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.314397727243849179e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.136787610124004200e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.023706808496281040e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.528748581988756294e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.517808988437318041e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.307677032368412595e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.167276612199015462e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.060534779687708484e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.376663501864095585e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.161304385672898620e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.482505954481368127e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.624114056110607551e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.700897483179073744e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.063891202753222798e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.720928671433783030e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.833511729325282058e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.694399179106905073e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.843031611983458218e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.849829992961946834e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-2.021134504490963657e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.509804978028259415e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.310623848681554682e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.191314543667144399e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.681712322664532966e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.016732052475290971e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.296985919474383131e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.702423985407764517e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-9.760555741118062123e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-8.226197453222183764e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.075796524324296177e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.246902488653174990e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.270225612988662212e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-6.999003182655149091e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-1.171836422440610370e+00,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.623945460187238066e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-6.667807908897764868e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-6.314797670062081147e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-7.652937337160777842e-01,2.000000000000000000e+00
1.004533517577187673e+00,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.202225290920068579e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
8.588119465271937258e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
1.220606296655551981e+00,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
1.096613564839782118e+00,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.833086463901976604e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
1.033634524603908922e+00,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
1.105285569196036377e+00,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.437635530835269959e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
1.017971182369038274e+00,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
1.014713740434630695e+00,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.915288176801577702e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.562009242783264806e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.199635826956963358e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
1.000757577916214336e+00,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
6.155601512242526718e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
6.297070107811392203e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.900611227776340284e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
8.526664179748641992e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.388845272452744917e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
7.500711334243778117e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
6.675138310700650113e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.430112168124757943e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
8.527116742493003887e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.836757892275795889e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
1.006405791590393006e+00,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
8.689204448730160069e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
8.929420564343295563e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.160561742035689958e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.407337665497770285e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
9.709229415697000487e-01,5.000000000000000000e-01,-6.879630468874777804e-01,2.000000000000000000e+00
